"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"2859",35,"admin.","single","university.degree","no","no","no","cellular","aug","tue",131,1,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"2860",46,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",193,7,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"2861",45,"admin.","single","university.degree","no","no","no","cellular","may","fri",582,1,1,"success",-1.8,92.893,-46.2,1.259,5099.1,"yes"
"2862",50,"technician","married","high.school","no","no","no","telephone","may","wed",224,5,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"2863",42,"blue-collar","married","basic","no","no","no","cellular","jul","mon",378,1,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"2864",28,"student","single","professional.course","no","no","no","telephone","jun","fri",168,2,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"2865",36,"admin.","divorced","high.school","no","no","yes","cellular","aug","fri",263,1,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"2866",28,"blue-collar","married","basic","no","no","no","telephone","jun","mon",149,2,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"2867",25,"blue-collar","married","high.school","no","no","no","telephone","may","mon",217,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2868",36,"housemaid","married","basic","no","yes","no","telephone","may","fri",60,16,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"2869",34,"admin.","married","university.degree","no","no","no","cellular","jul","tue",145,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2870",56,"management","divorced","university.degree","no","no","no","telephone","jun","mon",252,4,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"2871",34,"management","married","university.degree","no","yes","no","cellular","nov","wed",96,1,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"2872",32,"admin.","single","university.degree","no","no","no","cellular","may","fri",24,7,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
"2873",33,"technician","married","professional.course","no","no","no","cellular","jun","tue",189,2,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
"2874",48,"blue-collar","married","basic","no","no","no","telephone","jun","fri",63,1,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"2875",36,"management","married","university.degree","no","yes","yes","cellular","jul","thu",90,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2876",33,"admin.","married","basic","no","no","no","telephone","may","tue",198,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2877",40,"blue-collar","married","basic","no","no","no","telephone","jun","fri",231,1,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"2878",29,"management","married","university.degree","no","no","no","cellular","nov","fri",83,4,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"2879",55,"management","married","university.degree","no","yes","no","cellular","aug","wed",52,2,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"2880",53,"admin.","married","professional.course","no","yes","no","telephone","may","tue",233,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2881",28,"blue-collar","single","basic","no","no","no","cellular","may","thu",156,1,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"2882",38,"technician","married","university.degree","no","yes","yes","cellular","jul","wed",150,1,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"2883",32,"admin.","single","university.degree","no","no","no","cellular","jul","mon",79,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2884",55,"technician","married","professional.course","no","no","no","telephone","may","mon",113,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2885",40,"technician","single","high.school","no","no","no","telephone","may","tue",151,4,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"2886",33,"services","married","high.school","no","yes","yes","cellular","nov","wed",69,1,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
"2887",33,"admin.","married","university.degree","no","no","no","cellular","jul","fri",384,1,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"2888",48,"blue-collar","married","basic","no","yes","no","cellular","may","wed",477,2,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"2889",57,"services","married","high.school","no","yes","no","cellular","apr","mon",113,2,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"2890",46,"services","married","university.degree","no","no","no","cellular","aug","tue",246,3,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"2891",52,"technician","married","professional.course","no","yes","no","cellular","nov","fri",495,1,1,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
"2892",32,"services","single","high.school","no","yes","yes","cellular","aug","wed",253,1,2,"success",-2.9,92.201,-31.4,0.884,5076.2,"yes"
"2893",27,"admin.","single","university.degree","no","no","no","cellular","jun","fri",96,2,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
"2894",41,"admin.","married","university.degree","no","no","no","cellular","apr","tue",463,1,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"yes"
"2895",38,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",130,1,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"2896",31,"admin.","single","university.degree","no","yes","no","telephone","jun","thu",237,3,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"2897",33,"admin.","single","university.degree","no","yes","no","cellular","may","thu",320,1,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
"2898",27,"services","married","professional.course","no","no","no","telephone","may","tue",395,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2899",43,"blue-collar","married","basic","no","yes","no","cellular","may","thu",83,1,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
"2900",36,"admin.","married","high.school","no","no","no","cellular","aug","mon",91,2,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"2901",38,"technician","married","university.degree","no","yes","no","cellular","may","wed",814,1,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"yes"
"2902",50,"businessman","married","basic","no","no","no","cellular","nov","tue",59,1,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"2903",54,"technician","married","university.degree","no","yes","no","telephone","may","wed",464,1,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"2904",72,"unemployed","divorced","basic","no","no","no","cellular","aug","mon",152,1,0,"nonexistent",-2.9,92.201,-31.4,0.861,5076.2,"no"
"2905",48,"admin.","divorced","basic","no","yes","no","cellular","may","mon",227,1,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"2906",31,"management","married","university.degree","no","no","yes","cellular","aug","thu",166,2,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"2907",50,"businessman","married","basic","no","yes","yes","cellular","may","mon",673,6,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"yes"
"2908",40,"blue-collar","married","basic","no","yes","no","telephone","jun","mon",154,2,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"2909",29,"services","single","high.school","no","yes","no","cellular","nov","fri",171,2,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"2910",68,"unemployed","married","basic","no","no","no","telephone","sep","tue",201,1,1,"failure",-3.4,92.379,-29.8,0.788,5017.5,"no"
"2911",47,"admin.","single","university.degree","no","no","no","cellular","jul","tue",108,1,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"2912",30,"services","single","high.school","no","no","no","telephone","may","thu",66,2,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"2913",34,"admin.","married","university.degree","no","no","no","cellular","jul","wed",198,2,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"2914",37,"admin.","single","university.degree","no","no","no","cellular","aug","fri",89,2,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"2915",32,"admin.","married","university.degree","no","yes","yes","cellular","jun","tue",384,1,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
"2916",43,"blue-collar","married","basic","no","no","no","cellular","may","fri",36,5,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"2917",31,"admin.","married","high.school","no","no","no","telephone","may","wed",350,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2918",34,"admin.","single","high.school","no","yes","no","telephone","jun","fri",122,16,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"2919",47,"businessman","married","university.degree","no","yes","no","cellular","aug","tue",146,7,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"2920",38,"technician","divorced","professional.course","no","no","no","cellular","aug","thu",7,8,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"2921",42,"technician","married","professional.course","no","yes","no","cellular","jul","fri",154,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2922",33,"services","married","professional.course","no","yes","yes","cellular","jul","thu",630,4,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"yes"
"2923",55,"management","single","basic","no","yes","no","telephone","jun","wed",89,4,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"2924",46,"services","married","high.school","no","no","no","cellular","apr","mon",124,4,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"2925",34,"blue-collar","married","basic","no","yes","yes","telephone","jun","thu",549,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"2926",34,"blue-collar","married","basic","no","no","no","cellular","may","tue",52,3,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"2927",26,"blue-collar","single","high.school","no","no","no","telephone","nov","fri",201,1,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"no"
"2928",34,"blue-collar","married","basic","no","no","no","telephone","jul","mon",252,4,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2929",30,"technician","divorced","high.school","no","yes","yes","telephone","jun","tue",131,2,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"2930",27,"technician","single","professional.course","no","no","no","cellular","jul","thu",234,1,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"2931",38,"technician","married","professional.course","no","yes","no","cellular","aug","fri",119,3,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"2932",45,"technician","married","university.degree","no","yes","no","telephone","may","fri",240,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2933",50,"management","married","university.degree","no","yes","no","telephone","may","wed",281,2,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"2934",31,"housemaid","married","basic","no","no","no","cellular","aug","fri",172,5,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"2935",29,"admin.","single","university.degree","no","yes","no","telephone","jul","wed",73,6,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"2936",32,"management","divorced","university.degree","no","yes","yes","cellular","may","tue",160,2,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"2937",38,"admin.","married","basic","no","no","yes","telephone","nov","mon",204,2,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
"2938",37,"services","married","high.school","no","yes","no","cellular","jun","wed",200,1,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
"2939",33,"technician","single","high.school","no","no","no","cellular","apr","fri",124,2,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"2940",57,"technician","married","high.school","no","no","yes","cellular","may","mon",161,1,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"2941",33,"services","single","high.school","no","no","no","telephone","may","mon",702,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2942",41,"blue-collar","married","basic","no","no","yes","telephone","jun","thu",327,2,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"2943",31,"services","single","university.degree","no","yes","no","cellular","may","thu",163,1,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"2944",35,"technician","married","professional.course","no","yes","no","cellular","may","thu",16,6,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"2945",55,"housemaid","married","basic","no","yes","no","telephone","may","thu",14,1,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"2946",42,"unemployed","divorced","illiterate","no","no","no","cellular","aug","wed",146,4,0,"nonexistent",-2.9,92.201,-31.4,0.834,5076.2,"no"
"2947",29,"businessman","single","university.degree","no","no","no","cellular","apr","fri",758,2,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"2948",35,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",77,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2949",45,"businessman","married","high.school","no","no","no","cellular","nov","mon",623,1,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
"2950",41,"admin.","married","university.degree","no","no","no","cellular","aug","thu",12,13,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"2951",44,"technician","divorced","professional.course","no","yes","no","cellular","jul","tue",121,2,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"2952",47,"technician","married","professional.course","no","yes","no","telephone","may","tue",170,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2953",42,"admin.","married","university.degree","no","no","no","cellular","aug","wed",273,6,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"2954",25,"student","single","university.degree","no","no","no","cellular","aug","thu",184,1,0,"nonexistent",-2.9,92.201,-31.4,0.851,5076.2,"yes"
"2955",71,"housemaid","married","basic","no","yes","no","cellular","nov","tue",193,2,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,"yes"
"2956",48,"admin.","single","professional.course","no","yes","no","cellular","nov","wed",530,1,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"2957",30,"unemployed","married","professional.course","no","yes","no","cellular","jun","tue",194,1,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
"2958",24,"technician","single","professional.course","no","yes","no","cellular","apr","mon",200,3,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"2959",27,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",156,2,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"2960",45,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",980,2,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"2961",29,"unemployed","married","basic","no","no","no","telephone","dec","thu",805,1,0,"nonexistent",-3,92.713,-33,0.714,5023.5,"yes"
"2962",26,"student","single","professional.course","no","yes","no","cellular","aug","tue",176,2,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,"no"
"2963",54,"unemployed","married","high.school","no","yes","no","cellular","dec","wed",346,1,0,"nonexistent",-3,92.713,-33,0.721,5023.5,"yes"
"2964",42,"admin.","married","basic","no","yes","no","telephone","jun","wed",300,3,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"2965",49,"services","married","basic","no","no","yes","cellular","apr","fri",383,1,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
"2966",28,"technician","single","professional.course","no","yes","no","telephone","jun","wed",1195,2,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"yes"
"2967",52,"technician","married","basic","no","yes","no","telephone","may","thu",208,2,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"2968",26,"admin.","single","university.degree","no","yes","no","cellular","may","thu",400,2,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"2969",54,"management","married","basic","no","yes","no","cellular","nov","wed",616,3,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
"2970",58,"unemployed","married","basic","no","no","no","cellular","jul","tue",81,1,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"2971",28,"blue-collar","married","basic","no","no","yes","telephone","may","fri",478,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"2972",32,"technician","single","professional.course","no","yes","no","telephone","aug","fri",107,2,1,"failure",-2.9,92.201,-31.4,0.881,5076.2,"no"
"2973",28,"admin.","single","high.school","no","no","no","cellular","jun","mon",491,2,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"2974",37,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",145,1,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
"2975",31,"admin.","single","professional.course","no","no","no","cellular","jul","tue",173,1,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"2976",35,"technician","divorced","professional.course","no","no","yes","telephone","may","fri",102,3,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"2977",40,"services","single","high.school","no","no","no","cellular","apr","mon",275,1,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"no"
"2978",32,"technician","married","university.degree","no","yes","no","telephone","jun","fri",562,2,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"2979",24,"services","single","high.school","no","no","yes","cellular","may","thu",91,1,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"2980",39,"management","married","university.degree","no","yes","no","cellular","sep","thu",291,3,0,"nonexistent",-1.1,94.199,-37.5,0.884,4963.6,"yes"
